subj	block	trial	run_index	voc_chan	gap_len	attn	hit	miss	fals	crej	frsp	slot	attn_lett	mask_lett	targ	foil	press	onset	press_time	reax_time
01	3	31	141	10	long	switch	False	False	False	True	False	2	G	P	False	False	False	1.6		
01	3	31	141	10	long	switch	True	False	False	False	False	3	O	E	True	False	True	2.1	2.53077742279	0.43077742279
01	4	0	28	20	long	maint.	False	False	True	False	False	0	E	O	False	True	True	0.0	1.63059719833	1.63059719833
01	4	0	28	20	long	maint.	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	4	0	28	20	long	maint.	False	True	False	False	False	2	O	G	True	False	False	1.6		
01	4	0	28	20	long	maint.	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	4	1	6	20	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
01	4	1	6	20	short	maint.	True	False	False	False	False	1	O	G	True	False	True	0.5	1.31241910379	0.812419103793
01	4	1	6	20	short	maint.	False	False	False	True	False	2	V	P	False	False	False	1.2		
01	4	1	6	20	short	maint.	False	False	False	True	False	3	E	O	False	True	False	1.7		
01	4	2	110	10	long	switch	False	False	True	False	False	0	V	O	False	True	True	0.0	1.65070860981	1.65070860981
01	4	2	110	10	long	switch	False	False	False	True	False	1	D	V	False	False	False	0.5		
01	4	2	110	10	long	switch	False	True	False	False	False	2	O	E	True	False	False	1.6		
01	4	2	110	10	long	switch	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	4	3	94	10	short	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	4	3	94	10	short	switch	False	False	False	True	False	1	E	D	False	False	False	0.5		
01	4	3	94	10	short	switch	True	False	False	False	False	2	O	E	True	False	True	1.2	1.61335299418	0.413352994184
01	4	3	94	10	short	switch	False	False	False	True	False	3	V	P	False	False	False	1.7		
01	4	4	106	10	long	switch	False	False	False	True	False	0	D	E	False	False	False	0.0		
01	4	4	106	10	long	switch	True	False	False	False	False	1	O	P	True	False	True	0.5	0.902162693536	0.402162693536
01	4	4	106	10	long	switch	False	False	False	True	False	2	E	D	False	False	False	1.6		
01	4	4	106	10	long	switch	False	False	False	True	False	3	P	O	False	True	False	2.1		
01	4	5	28	10	long	maint.	False	False	True	False	False	0	E	O	False	True	True	0.0	1.66713361186	1.66713361186
01	4	5	28	10	long	maint.	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	4	5	28	10	long	maint.	False	True	False	False	False	2	O	G	True	False	False	1.6		
01	4	5	28	10	long	maint.	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	4	6	158	20	long	switch	False	True	False	False	False	0	O	G	True	False	False	0.0		
01	4	6	158	20	long	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	4	6	158	20	long	switch	False	False	False	True	False	2	E	D	False	False	False	1.6		
01	4	6	158	20	long	switch	True	False	False	False	False	3	O	P	True	False	True	2.1	2.53565167527	0.435651675268
01	4	7	110	20	long	switch	False	False	False	True	False	0	V	O	False	True	False	0.0		
01	4	7	110	20	long	switch	False	False	False	True	False	1	D	V	False	False	False	0.5		
01	4	7	110	20	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	1.74606373392	0.146063733923
01	4	7	110	20	long	switch	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	4	8	119	20	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	4	8	119	20	long	switch	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	4	8	119	20	long	switch	False	False	False	True	False	2	V	O	False	True	False	1.6		
01	4	8	119	20	long	switch	False	False	False	True	False	3	P	E	False	False	False	2.1		
01	4	9	119	10	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	4	9	119	10	long	switch	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	4	9	119	10	long	switch	False	False	True	False	True	2	V	O	False	True	True	1.6	1.89036618334	0.290366183337
01	4	9	119	10	long	switch	False	False	False	True	False	3	P	E	False	False	False	2.1		
01	4	10	137	20	short	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	4	10	137	20	short	switch	False	False	False	True	False	1	P	D	False	False	False	0.5		
01	4	10	137	20	short	switch	False	False	False	True	False	2	E	P	False	False	False	1.2		
01	4	10	137	20	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.56846071926	0.868460719259
01	4	11	94	20	short	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	4	11	94	20	short	switch	False	False	False	True	False	1	E	D	False	False	False	0.5		
01	4	11	94	20	short	switch	True	False	False	False	False	2	O	E	True	False	True	1.2	1.78096174326	0.580961743262
01	4	11	94	20	short	switch	False	False	False	True	False	3	V	P	False	False	False	1.7		
01	4	12	62	20	long	maint.	False	False	False	True	False	0	G	D	False	False	False	0.0		
01	4	12	62	20	long	maint.	True	False	False	False	False	1	O	E	True	False	True	0.5	1.02225772098	0.52225772098
01	4	12	62	20	long	maint.	False	True	False	False	False	2	O	G	True	False	False	1.6		
01	4	12	62	20	long	maint.	False	False	True	False	False	3	D	P	False	False	True	2.1	2.67524371262	0.575243712624
01	4	13	137	10	short	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	4	13	137	10	short	switch	False	False	False	True	False	1	P	D	False	False	False	0.5		
01	4	13	137	10	short	switch	False	False	False	True	False	2	E	P	False	False	False	1.2		
01	4	13	137	10	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.54494961907	0.844949619071
01	4	14	156	10	long	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	4	14	156	10	long	switch	False	False	False	True	False	1	E	D	False	False	False	0.5		
01	4	14	156	10	long	switch	True	False	False	False	False	2	O	P	True	False	True	1.6	2.07349881216	0.473498812157
01	4	14	156	10	long	switch	False	False	False	True	False	3	D	G	False	False	False	2.1		
01	4	15	144	10	long	switch	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	4	15	144	10	long	switch	True	False	False	False	False	1	O	E	True	False	True	0.5	1.24888998116	0.748889981158
01	4	15	144	10	long	switch	False	False	False	True	False	2	P	V	False	False	False	1.6		
01	4	15	144	10	long	switch	True	False	False	False	False	3	O	D	True	False	True	2.1	2.57579257803	0.475792578029
01	4	16	6	10	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
01	4	16	6	10	short	maint.	True	False	False	False	False	1	O	G	True	False	True	0.5	0.98178913738	0.48178913738
01	4	16	6	10	short	maint.	False	False	False	True	False	2	V	P	False	False	False	1.2		
01	4	16	6	10	short	maint.	False	False	False	True	False	3	E	O	False	True	False	1.7		
01	4	17	15	10	short	maint.	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	4	17	15	10	short	maint.	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	4	17	15	10	short	maint.	True	False	False	False	False	2	O	D	True	False	True	1.2	1.83433275989	0.634332759892
01	4	17	15	10	short	maint.	False	False	False	True	False	3	D	E	False	False	False	1.7		
01	4	18	158	10	long	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.551667076268	0.551667076268
01	4	18	158	10	long	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	4	18	158	10	long	switch	False	False	False	True	False	2	E	D	False	False	False	1.6		
01	4	18	158	10	long	switch	True	False	False	False	False	3	O	P	True	False	True	2.1	2.56837879905	0.46837879905
01	4	19	79	10	long	maint.	False	False	False	True	False	0	E	D	False	False	False	0.0		
01	4	19	79	10	long	maint.	False	False	True	False	True	1	D	O	False	True	True	0.5	0.948038010977	0.448038010977
01	4	19	79	10	long	maint.	False	False	False	True	False	2	P	O	False	True	False	1.6		
01	4	19	79	10	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
01	4	20	62	10	long	maint.	False	False	False	True	False	0	G	D	False	False	False	0.0		
01	4	20	62	10	long	maint.	True	False	False	False	False	1	O	E	True	False	True	0.5	0.929155402638	0.429155402638
01	4	20	62	10	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	2.07341689195	0.473416891947
01	4	20	62	10	long	maint.	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	4	21	156	20	long	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	4	21	156	20	long	switch	False	False	False	True	False	1	E	D	False	False	False	0.5		
01	4	21	156	20	long	switch	True	False	False	False	False	2	O	P	True	False	True	1.6	2.06698615548	0.466986155485
01	4	21	156	20	long	switch	False	False	False	True	False	3	D	G	False	False	False	2.1		
01	4	22	79	20	long	maint.	False	False	False	True	False	0	E	D	False	False	False	0.0		
01	4	22	79	20	long	maint.	False	False	False	True	False	1	D	O	False	True	False	0.5		
01	4	22	79	20	long	maint.	False	False	True	False	True	2	P	O	False	True	True	1.6	2.1337511264	0.533751126403
01	4	22	79	20	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
01	4	23	106	20	long	switch	False	False	False	True	False	0	D	E	False	False	False	0.0		
01	4	23	106	20	long	switch	True	False	False	False	False	1	O	P	True	False	True	0.5	0.934971737528	0.434971737528
01	4	23	106	20	long	switch	False	False	False	True	False	2	E	D	False	False	False	1.6		
01	4	23	106	20	long	switch	False	False	True	False	True	3	P	O	False	True	True	2.1	2.24610469403	0.146104694028
01	4	24	15	20	short	maint.	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	4	24	15	20	short	maint.	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	4	24	15	20	short	maint.	True	False	False	False	False	2	O	D	True	False	True	1.2	1.6919144753	0.491914475301
01	4	24	15	20	short	maint.	False	False	False	True	False	3	D	E	False	False	False	1.7		
01	4	25	8	20	short	maint.	True	False	False	False	False	0	O	D	True	False	True	0.0	0.553715081511	0.553715081511
01	4	25	8	20	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
01	4	25	8	20	short	maint.	True	False	False	False	False	2	O	V	True	False	True	1.2	2.08345211764	0.883452117637
01	4	25	8	20	short	maint.	False	False	False	True	False	3	E	P	False	False	False	1.7		
01	4	26	144	20	long	switch	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	4	26	144	20	long	switch	True	False	False	False	False	1	O	E	True	False	True	0.5	0.91989841894	0.41989841894
01	4	26	144	20	long	switch	False	False	False	True	False	2	P	V	False	False	False	1.6		
01	4	26	144	20	long	switch	True	False	False	False	False	3	O	D	True	False	True	2.1	2.51893995249	0.418939952486
01	4	27	75	20	long	maint.	False	False	False	True	False	0	V	O	False	True	False	0.0		
01	4	27	75	20	long	maint.	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	4	27	75	20	long	maint.	False	True	False	False	False	2	O	V	True	False	False	1.6		
01	4	27	75	20	long	maint.	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	4	28	52	20	short	maint.	False	False	False	True	False	0	E	V	False	False	False	0.0		
01	4	28	52	20	short	maint.	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	4	28	52	20	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.11376259523	0.913762595232
01	4	28	52	20	short	maint.	False	False	False	True	False	3	D	E	False	False	False	1.7		
01	4	29	8	10	short	maint.	True	False	False	False	False	0	O	D	True	False	True	0.0	0.526681412304	0.526681412304
01	4	29	8	10	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
01	4	29	8	10	short	maint.	True	False	False	False	False	2	O	V	True	False	True	1.2	1.98572130745	0.785721307447
01	4	29	8	10	short	maint.	False	False	False	True	False	3	E	P	False	False	False	1.7		
01	4	30	75	10	long	maint.	False	False	True	False	True	0	V	O	False	True	True	0.0	0.832940116327	0.832940116327
01	4	30	75	10	long	maint.	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	4	30	75	10	long	maint.	True	False	False	False	False	2	O	V	True	False	True	1.6	2.13809289752	0.538092897518
01	4	30	75	10	long	maint.	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	4	31	52	10	short	maint.	False	False	False	True	False	0	E	V	False	False	False	0.0		
01	4	31	52	10	short	maint.	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	4	31	52	10	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.18454165643	0.984541656427
01	4	31	52	10	short	maint.	False	False	False	True	False	3	D	E	False	False	False	1.7		
01	5	0	61	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.694863602851	0.694863602851
01	5	0	61	20	long	maint.	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	0	61	20	long	maint.	False	False	False	True	False	2	V	O	False	True	False	1.6		
01	5	0	61	20	long	maint.	False	False	False	True	False	3	E	G	False	False	False	2.1		
01	5	1	64	20	long	maint.	False	False	False	True	False	0	V	G	False	False	False	0.0		
01	5	1	64	20	long	maint.	True	False	False	False	False	1	O	E	True	False	True	0.5	0.916703530761	0.416703530761
01	5	1	64	20	long	maint.	False	False	False	True	False	2	E	P	False	False	False	1.6		
01	5	1	64	20	long	maint.	False	False	False	True	False	3	P	O	False	True	False	2.1		
01	5	2	84	20	short	switch	False	False	False	True	False	0	P	V	False	False	False	0.0		
01	5	2	84	20	short	switch	True	False	False	False	False	1	O	P	True	False	True	0.5	0.923052347014	0.423052347014
01	5	2	84	20	short	switch	False	False	False	True	False	2	E	G	False	False	False	1.2		
01	5	2	84	20	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.34444990579	0.644449905792
01	5	3	139	20	short	switch	False	False	False	True	False	0	P	E	False	False	False	0.0		
01	5	3	139	20	short	switch	False	False	False	True	False	1	E	O	False	True	False	0.5		
01	5	3	139	20	short	switch	False	False	False	True	False	2	G	V	False	False	False	1.2		
01	5	3	139	20	short	switch	False	False	False	True	False	3	V	O	False	True	False	1.7		
01	5	4	92	10	short	switch	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	5	4	92	10	short	switch	False	False	False	True	False	1	V	E	False	False	False	0.5		
01	5	4	92	10	short	switch	True	False	False	False	False	2	O	V	True	False	True	1.2	1.66389776358	0.463897763578
01	5	4	92	10	short	switch	False	False	False	True	False	3	D	P	False	False	False	1.7		
01	5	5	125	10	short	switch	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	5	5	125	10	short	switch	False	True	False	False	False	1	O	V	True	False	False	0.5		
01	5	5	125	10	short	switch	False	False	False	True	False	2	P	O	False	True	False	1.2		
01	5	5	125	10	short	switch	False	False	False	True	False	3	G	D	False	False	False	1.7		
01	5	6	139	10	short	switch	False	False	False	True	False	0	P	E	False	False	False	0.0		
01	5	6	139	10	short	switch	False	False	True	False	False	1	E	O	False	True	True	0.5	2.77784877529	2.27784877529
01	5	6	139	10	short	switch	False	False	False	True	False	2	G	V	False	False	False	1.2		
01	5	6	139	10	short	switch	False	False	False	True	False	3	V	O	False	True	False	1.7		
01	5	7	61	10	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.591193577456	0.591193577456
01	5	7	61	10	long	maint.	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	7	61	10	long	maint.	False	False	True	False	True	2	V	O	False	True	True	1.6	2.42407634964	0.824076349635
01	5	7	61	10	long	maint.	False	False	False	True	False	3	E	G	False	False	False	2.1		
01	5	8	57	10	short	maint.	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	5	8	57	10	short	maint.	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	5	8	57	10	short	maint.	False	False	False	True	False	2	E	V	False	False	False	1.2		
01	5	8	57	10	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	2.60942082412	0.909420824117
01	5	9	64	10	long	maint.	False	False	False	True	False	0	V	G	False	False	False	0.0		
01	5	9	64	10	long	maint.	True	False	False	False	False	1	O	E	True	False	True	0.5	1.06268534447	0.562685344474
01	5	9	64	10	long	maint.	False	False	False	True	False	2	E	P	False	False	False	1.6		
01	5	9	64	10	long	maint.	False	False	False	True	False	3	P	O	False	True	False	2.1		
01	5	10	50	10	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.754706316048	0.754706316048
01	5	10	50	10	short	maint.	False	False	False	True	False	1	D	P	False	False	False	0.5		
01	5	10	50	10	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.11662980257	0.916629802572
01	5	10	50	10	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
01	5	11	120	10	short	switch	True	False	False	False	False	0	O	P	True	False	True	0.0	0.679053002376	0.679053002376
01	5	11	120	10	short	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	11	120	10	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	2.14091914475	0.940919144753
01	5	11	120	10	short	switch	False	False	False	True	False	3	G	E	False	False	False	1.7		
01	5	12	19	10	short	maint.	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	5	12	19	10	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
01	5	12	19	10	short	maint.	False	False	False	True	False	2	G	O	False	True	False	1.2		
01	5	12	19	10	short	maint.	False	False	False	True	False	3	V	D	False	False	False	1.7		
01	5	13	57	20	short	maint.	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	5	13	57	20	short	maint.	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	5	13	57	20	short	maint.	False	False	False	True	False	2	E	V	False	False	False	1.2		
01	5	13	57	20	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	2.58533628246	0.885336282461
01	5	14	125	20	short	switch	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	5	14	125	20	short	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	1.22927009093	0.729270090931
01	5	14	125	20	short	switch	False	False	False	True	False	2	P	O	False	True	False	1.2		
01	5	14	125	20	short	switch	False	False	False	True	False	3	G	D	False	False	False	1.7		
01	5	15	150	10	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	5	15	150	10	long	switch	False	False	False	True	False	1	V	D	False	False	False	0.5		
01	5	15	150	10	long	switch	True	False	False	False	False	2	O	V	True	False	True	1.6	2.32523961661	0.725239616613
01	5	15	150	10	long	switch	False	False	False	True	False	3	P	G	False	False	False	2.1		
01	5	16	87	20	short	switch	True	False	False	False	False	0	O	E	True	False	True	0.0	0.544949619071	0.544949619071
01	5	16	87	20	short	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	16	87	20	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	1.71763742115	0.517637421152
01	5	16	87	20	short	switch	False	False	False	True	False	3	E	P	False	False	False	1.7		
01	5	17	2	20	short	maint.	False	False	False	True	False	0	P	E	False	False	False	0.0		
01	5	17	2	20	short	maint.	True	False	False	False	False	1	O	V	True	False	True	0.5	1.1362906529	0.636290652904
01	5	17	2	20	short	maint.	False	False	False	True	False	2	E	D	False	False	False	1.2		
01	5	17	2	20	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	1.99694437618	0.296944376178
01	5	18	36	20	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.68892438765	1.68892438765
01	5	18	36	20	long	maint.	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	5	18	36	20	long	maint.	False	True	False	False	False	2	O	P	True	False	False	1.6		
01	5	18	36	20	long	maint.	False	False	False	True	False	3	D	G	False	False	False	2.1		
01	5	19	19	20	short	maint.	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	5	19	19	20	short	maint.	False	False	False	True	False	1	P	E	False	False	False	0.5		
01	5	19	19	20	short	maint.	False	False	False	True	False	2	G	O	False	True	False	1.2		
01	5	19	19	20	short	maint.	False	False	False	True	False	3	V	D	False	False	False	1.7		
01	5	20	150	20	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	5	20	150	20	long	switch	False	False	False	True	False	1	V	D	False	False	False	0.5		
01	5	20	150	20	long	switch	True	False	False	False	False	2	O	V	True	False	True	1.6	2.22537888097	0.62537888097
01	5	20	150	20	long	switch	False	False	False	True	False	3	P	G	False	False	False	2.1		
01	5	21	30	20	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.65050380929	1.65050380929
01	5	21	30	20	long	maint.	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	5	21	30	20	long	maint.	False	True	False	False	False	2	O	V	True	False	False	1.6		
01	5	21	30	20	long	maint.	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	5	22	30	10	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.68761366429	1.68761366429
01	5	22	30	10	long	maint.	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	5	22	30	10	long	maint.	False	True	False	False	False	2	O	V	True	False	False	1.6		
01	5	22	30	10	long	maint.	False	False	False	True	False	3	E	D	False	False	False	2.1		
01	5	23	87	10	short	switch	True	False	False	False	False	0	O	E	True	False	True	0.0	0.591029737036	0.591029737036
01	5	23	87	10	short	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	23	87	10	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	1.72103710986	0.521037109855
01	5	23	87	10	short	switch	False	False	False	True	False	3	E	P	False	False	False	1.7		
01	5	24	98	10	short	switch	False	False	False	True	False	0	G	P	False	False	False	0.0		
01	5	24	98	10	short	switch	False	False	True	False	True	1	E	O	False	True	True	0.5	0.919406897682	0.419406897682
01	5	24	98	10	short	switch	False	False	False	True	False	2	D	G	False	False	False	1.2		
01	5	24	98	10	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	1.96966494634	0.269664946342
01	5	25	98	20	short	switch	False	False	False	True	False	0	G	P	False	False	False	0.0		
01	5	25	98	20	short	switch	False	False	False	True	False	1	E	O	False	True	False	0.5		
01	5	25	98	20	short	switch	False	False	False	True	False	2	D	G	False	False	False	1.2		
01	5	25	98	20	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.1700008192	0.470000819202
01	5	26	120	20	short	switch	True	False	False	False	False	0	O	P	True	False	True	0.0	0.438330466126	0.438330466126
01	5	26	120	20	short	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	5	26	120	20	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	2.11146882936	0.91146882936
01	5	26	120	20	short	switch	False	False	False	True	False	3	G	E	False	False	False	1.7		
01	5	27	50	20	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.53802736135	0.53802736135
01	5	27	50	20	short	maint.	False	False	False	True	False	1	D	P	False	False	False	0.5		
01	5	27	50	20	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.10741377898	0.907413778979
01	5	27	50	20	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
01	5	28	92	20	short	switch	False	False	False	True	False	0	E	O	False	True	False	0.0		
01	5	28	92	20	short	switch	False	False	False	True	False	1	V	E	False	False	False	0.5		
01	5	28	92	20	short	switch	True	False	False	False	False	2	O	V	True	False	True	1.2	1.68986647006	0.489866470058
01	5	28	92	20	short	switch	False	False	False	True	False	3	D	P	False	False	False	1.7		
01	5	29	84	10	short	switch	False	False	False	True	False	0	P	V	False	False	False	0.0		
01	5	29	84	10	short	switch	True	False	False	False	False	1	O	P	True	False	True	0.5	0.989080036045	0.489080036045
01	5	29	84	10	short	switch	False	False	False	True	False	2	E	G	False	False	False	1.2		
01	5	29	84	10	short	switch	False	True	False	False	False	3	O	D	True	False	False	1.7		
01	5	30	36	10	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.57628409929	1.57628409929
01	5	30	36	10	long	maint.	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	5	30	36	10	long	maint.	False	True	False	False	False	2	O	P	True	False	False	1.6		
01	5	30	36	10	long	maint.	False	False	False	True	False	3	D	G	False	False	False	2.1		
01	5	31	2	10	short	maint.	False	False	False	True	False	0	P	E	False	False	False	0.0		
01	5	31	2	10	short	maint.	False	True	False	False	False	1	O	V	True	False	False	0.5		
01	5	31	2	10	short	maint.	False	False	False	True	False	2	E	D	False	False	False	1.2		
01	5	31	2	10	short	maint.	False	True	False	False	False	3	O	P	True	False	False	1.7		
01	6	0	154	10	long	switch	False	False	False	True	False	0	P	G	False	False	False	0.0		
01	6	0	154	10	long	switch	False	False	True	False	True	1	V	O	False	True	True	0.5	1.32700090112	0.827000901122
01	6	0	154	10	long	switch	True	False	False	False	False	2	O	V	True	False	True	1.6	2.13174408126	0.531744081265
01	6	0	154	10	long	switch	False	False	False	True	False	3	G	P	False	False	False	2.1		
01	6	1	21	10	long	maint.	True	False	False	False	False	0	O	V	True	False	True	0.0	0.833677398214	0.833677398214
01	6	1	21	10	long	maint.	False	False	False	True	False	1	P	D	False	False	False	0.5		
01	6	1	21	10	long	maint.	False	False	True	False	False	2	E	G	False	False	True	1.6	2.11425411649	0.514254116491
01	6	1	21	10	long	maint.	False	True	False	False	False	3	O	P	True	False	False	2.1		
01	6	2	20	10	long	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.544785778652	0.544785778652
01	6	2	20	10	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
01	6	2	20	10	long	maint.	False	False	False	True	False	2	E	O	False	True	False	1.6		
01	6	2	20	10	long	maint.	False	False	False	True	False	3	G	V	False	False	False	2.1		
01	6	3	146	10	long	switch	False	False	False	True	False	0	G	P	False	False	False	0.0		
01	6	3	146	10	long	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	0.881846481527	0.381846481527
01	6	3	146	10	long	switch	True	False	False	False	False	2	O	D	True	False	True	1.6	2.04593266159	0.445932661588
01	6	3	146	10	long	switch	False	False	False	True	False	3	D	E	False	False	False	2.1		
01	6	4	78	10	long	maint.	False	False	False	True	False	0	V	E	False	False	False	0.0		
01	6	4	78	10	long	maint.	False	False	True	False	True	1	E	O	False	True	True	0.5	0.903801097731	0.403801097731
01	6	4	78	10	long	maint.	False	False	False	True	False	2	G	V	False	False	False	1.6		
01	6	4	78	10	long	maint.	True	False	False	False	False	3	O	G	True	False	True	2.1	2.57444089457	0.474440894569
01	6	5	47	10	short	maint.	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	6	5	47	10	short	maint.	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	6	5	47	10	short	maint.	True	False	False	False	False	2	O	E	True	False	True	1.2	2.08390267879	0.883902678791
01	6	5	47	10	short	maint.	False	False	False	True	False	3	E	G	False	False	False	1.7		
01	6	6	91	10	short	switch	True	False	False	False	False	0	O	P	True	False	True	0.0	0.510010649627	0.510010649627
01	6	6	91	10	short	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	6	6	91	10	short	switch	True	False	False	False	False	2	O	E	True	False	True	1.2	1.82360121242	0.623601212419
01	6	6	91	10	short	switch	False	False	False	True	False	3	D	G	False	False	False	1.7		
01	6	7	104	10	long	switch	False	False	False	True	False	0	D	V	False	False	False	0.0		
01	6	7	104	10	long	switch	True	False	False	False	False	1	O	P	True	False	True	0.5	0.890079462603	0.390079462603
01	6	7	104	10	long	switch	False	False	False	True	False	2	P	D	False	False	False	1.6		
01	6	7	104	10	long	switch	False	False	False	True	False	3	V	O	False	True	False	2.1		
01	6	8	65	10	long	maint.	False	False	False	True	False	0	E	P	False	False	False	0.0		
01	6	8	65	10	long	maint.	True	False	False	False	False	1	O	V	True	False	True	0.5	1.03212910625	0.532129106251
01	6	8	65	10	long	maint.	False	False	False	True	False	2	G	D	False	False	False	1.6		
01	6	8	65	10	long	maint.	False	True	False	False	False	3	O	E	True	False	False	2.1		
01	6	9	53	10	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.605283853527	0.605283853527
01	6	9	53	10	short	maint.	False	False	False	True	False	1	G	P	False	False	False	0.5		
01	6	9	53	10	short	maint.	False	True	False	False	False	2	O	V	True	False	False	1.2		
01	6	9	53	10	short	maint.	False	False	True	False	False	3	E	D	False	False	True	1.7	2.29247153273	0.592471532727
01	6	10	138	20	short	switch	False	False	False	True	False	0	P	E	False	False	False	0.0		
