subj	block	trial	run_index	voc_chan	gap_len	attn	hits	misses	false_alarms	corr_rej	press_times	targ_letters	mask_letters
14	6	30	3	20	short	maint	2	0	0	2	[1.2363971491767018, 2.2019906610960924]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
14	6	31	13	20	short	maint	1	0	0	3	[1.7069468337838947]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
14	7	0	136	20	short	switch	1	0	0	3	[2.1097485049561726]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
14	7	1	133	20	short	switch	1	0	0	3	[2.351945604980749]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
14	7	2	126	20	short	switch	1	0	0	3	[0.8927828295240436]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
14	7	3	55	20	short	maint	1	0	0	3	[2.204980748750717]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
14	7	4	132	20	short	switch	2	0	0	2	[0.7513475874498239, 2.2211190300647172]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
14	7	5	107	10	long	switch	0	2	1	3	[1.0338494306545427]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
14	7	6	35	10	long	maint	1	1	0	3	[1.903555337101663]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
14	7	7	108	10	long	switch	1	0	0	3	[1.8791431146063733]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
14	7	8	103	20	long	switch	2	0	0	2	[1.0467109035799131, 2.4053985418202672]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
14	7	9	5	20	short	maint	2	0	0	2	[1.1124928319816498, 2.157876628164168]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
14	7	10	35	20	long	maint	0	2	1	3	[1.0780044236913247]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
14	7	11	66	20	long	maint	0	1	1	3	[1.7740804456459411]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
14	7	12	132	10	short	switch	2	0	0	2	[0.766338985827804, 2.5554354059146394]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
14	7	13	17	20	short	maint	2	0	0	2	[0.6107315474727617, 2.2640452199557632]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
14	7	14	109	20	long	switch	2	0	0	2	[0.693675759809945, 1.7094044400753665]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
14	7	15	41	20	short	maint	1	0	0	3	[0.7125583681494225]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
14	7	16	108	20	long	switch	0	1	1	3	[2.295789301220611]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
14	7	17	66	10	long	maint	0	1	0	4	[]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
14	7	18	9	20	short	maint	1	0	0	3	[1.6888834275415747]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
14	7	19	107	20	long	switch	2	0	0	2	[0.6264192676333251, 1.9307118866224298]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
14	7	20	58	20	short	maint	2	0	0	2	[0.5503563529122635, 2.5902514950438276]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
14	7	21	58	10	short	maint	2	0	0	2	[0.8095928565577131, 2.6326042434668637]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
14	7	22	126	10	short	switch	0	1	1	3	[1.6088064225444416]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
14	7	23	41	10	short	maint	1	0	0	3	[0.6937986401245189]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
14	7	24	136	10	short	switch	0	1	0	4	[]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
14	7	25	133	10	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
14	7	26	5	10	short	maint	0	2	0	4	[]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
14	7	27	55	10	short	maint	0	1	0	4	[]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
14	7	28	109	10	long	switch	2	0	0	2	[0.7378307528467274, 1.8381010895387893]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
14	7	29	103	10	long	switch	2	0	0	2	[1.3736544605554193, 2.4118292782829527]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
14	7	30	9	10	short	maint	1	0	0	3	[1.7261571229622348]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
14	7	31	17	10	short	maint	2	0	0	2	[0.5844351601540101, 2.275309248791677]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
14	8	0	59	10	short	maint	0	0	0	4	[]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
14	8	1	135	10	short	switch	1	1	1	2	[1.3602605062668962, 2.2542557548947326]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
14	8	2	157	10	long	switch	1	0	0	3	[2.541918571311543]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
14	8	3	12	10	short	maint	1	1	0	3	[1.669796018677808]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
14	8	4	70	10	long	maint	1	1	1	2	[1.2153026951748997, 2.383976406979602]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
14	8	5	18	10	short	maint	1	0	0	3	[2.2016220201523717]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
14	8	6	59	20	short	maint	0	0	0	4	[]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
14	8	7	135	20	short	switch	2	0	0	2	[0.6363725731137873, 2.1706561808798233]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
14	8	8	72	20	long	maint	1	0	1	2	[1.0194724338494305, 2.5048496764151715]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
14	8	9	44	20	short	maint	1	1	1	2	[1.8447366265257639, 2.6410829851724418]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
14	8	10	142	20	long	switch	1	0	0	3	[1.1113459490456297]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
14	8	11	44	10	short	maint	1	1	1	2	[1.6297779962316703, 2.7139510117145904]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
14	8	12	72	10	long	maint	0	1	1	3	[0.6334234455640209]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
14	8	13	131	10	short	switch	1	0	0	3	[2.270598836733022]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
14	8	14	83	10	short	switch	1	0	0	3	[1.127361350045056]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
14	8	15	25	10	long	maint	0	1	0	4	[]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
14	8	16	38	10	long	maint	1	0	0	3	[2.3070123699516674]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
14	8	17	18	20	short	maint	1	0	0	3	[2.297018104366347]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
14	8	18	142	10	long	switch	0	1	1	3	[3.013205537806177]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
14	8	19	115	10	long	switch	0	2	1	3	[2.4298517244204145]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
14	8	20	96	10	short	switch	1	0	0	3	[2.177865159334808]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
14	8	21	96	20	short	switch	1	0	0	3	[1.8734906201359878]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
14	8	22	70	20	long	maint	2	0	0	2	[0.617408044564594, 2.082960596379127]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
14	8	23	131	20	short	switch	0	1	2	2	[0.9871139510117146, 3.056828049479807]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
14	8	24	12	20	short	maint	1	1	1	2	[1.0644056688785124, 1.8140984680920784]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
14	8	25	83	20	short	switch	1	0	0	3	[0.899172605881871]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
14	8	26	25	20	long	maint	1	0	0	3	[1.158491029737036]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
14	8	27	88	20	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
14	8	28	115	20	long	switch	1	1	1	2	[1.0067748013434916, 1.919161137052511]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
14	8	29	157	20	long	switch	1	0	0	3	[2.64804620299828]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
14	8	30	88	10	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
14	8	31	38	20	long	maint	1	0	0	3	[2.4369787826656837]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
14	9	0	51	20	short	maint	1	0	0	3	[2.223658556565905]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
14	9	1	74	10	long	maint	1	0	0	3	[2.1532071762103713]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
14	9	2	121	20	short	switch	1	0	0	3	[0.947751290243303]	['O' 'E' 'P' 'V']	['D' 'P' 'V' 'O']
14	9	3	123	10	short	switch	2	0	0	2	[0.9754812812320801, 2.73008929302859]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
14	9	4	45	20	short	maint	1	0	0	3	[1.0806258704022285]	['D' 'O' 'V' 'E']	['P' 'E' 'G' 'O']
14	9	5	123	20	short	switch	2	0	0	2	[1.0747276153026952, 2.625149504382731]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
14	9	6	74	20	long	maint	1	0	0	3	[2.301073154747276]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
14	9	7	60	20	long	maint	0	1	1	3	[1.066453674121406]	['O' 'V' 'P' 'D']	['D' 'G' 'V' 'O']
14	9	8	51	10	short	maint	1	0	0	3	[2.1847874170557877]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
14	9	9	1	10	short	maint	1	0	0	3	[0.6778241992299501]	['O' 'V' 'P' 'E']	['P' 'D' 'E' 'O']
14	9	10	14	10	short	maint	2	0	0	2	[0.6727861063324325, 1.7992709101335302]	['O' 'P' 'O' 'G']	['G' 'E' 'P' 'V']
14	9	11	113	20	long	switch	1	1	1	2	[1.0983206357008273, 2.000958466453674]	['O' 'D' 'O' 'P']	['E' 'V' 'P' 'D']
14	9	12	7	20	short	maint	1	0	0	3	[1.7170639796837879]	['D' 'G' 'O' 'E']	['O' 'E' 'P' 'V']
14	9	13	152	20	long	switch	2	0	0	2	[0.7451626116162857, 2.2829687884000984]	['O' 'P' 'O' 'V']	['G' 'E' 'V' 'P']
14	9	14	153	20	long	switch	1	0	0	3	[2.1744245105267472]	['E' 'V' 'O' 'G']	['O' 'D' 'P' 'E']
14	9	15	86	20	short	switch	2	0	0	2	[0.9975587777504713, 2.269410993692144]	['G' 'O' 'E' 'O']	['E' 'G' 'P' 'D']
14	9	16	89	20	short	switch	2	0	0	2	[0.7876792004587534, 1.927516998443516]	['O' 'E' 'O' 'D']	['P' 'D' 'E' 'V']
14	9	17	1	20	short	maint	1	0	0	3	[0.7668714671909562]	['O' 'V' 'P' 'E']	['P' 'D' 'E' 'O']
14	9	18	117	20	long	switch	2	0	0	2	[0.6242893421807159, 2.286286556893586]	['O' 'V' 'P' 'O']	['P' 'G' 'D' 'E']
14	9	19	26	20	long	maint	2	0	0	2	[1.1762267551404935, 2.1315802408454165]	['G' 'O' 'D' 'O']	['E' 'D' 'P' 'G']
14	9	20	14	20	short	maint	2	0	0	2	[0.635184730072909, 1.9238305890063079]	['O' 'P' 'O' 'G']	['G' 'E' 'P' 'V']
14	9	21	117	10	long	switch	1	1	0	3	[2.4274350782338003]	['O' 'V' 'P' 'O']	['P' 'G' 'D' 'E']
14	9	22	26	10	long	maint	2	0	0	2	[1.1986319324977472, 2.1970754485131483]	['G' 'O' 'D' 'O']	['E' 'D' 'P' 'G']
14	9	23	45	10	short	maint	1	0	0	3	[1.0119767346604407]	['D' 'O' 'V' 'E']	['P' 'E' 'G' 'O']
14	9	24	121	10	short	switch	0	1	1	3	[2.7409846809207834]	['O' 'E' 'P' 'V']	['D' 'P' 'V' 'O']
14	9	25	113	10	long	switch	0	2	0	4	[]	['O' 'D' 'O' 'P']	['E' 'V' 'P' 'D']
14	9	26	60	10	long	maint	0	1	0	4	[]	['O' 'V' 'P' 'D']	['D' 'G' 'V' 'O']
14	9	27	152	10	long	switch	0	2	0	4	[]	['O' 'P' 'O' 'V']	['G' 'E' 'V' 'P']
14	9	28	86	10	short	switch	2	0	0	2	[1.1047513721635127, 2.313279265994921]	['G' 'O' 'E' 'O']	['E' 'G' 'P' 'D']
14	9	29	89	10	short	switch	1	1	0	3	[0.6009420824117311]	['O' 'E' 'O' 'D']	['P' 'D' 'E' 'V']
14	9	30	7	10	short	maint	1	0	0	3	[1.7284099287294175]	['D' 'G' 'O' 'E']	['O' 'E' 'P' 'V']
14	9	31	153	10	long	switch	0	1	0	4	[]	['E' 'V' 'O' 'G']	['O' 'D' 'P' 'E']
96	0	0	159	10	long	switch	0	0	1	3	[2.4232981076431557]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
96	0	1	67	10	long	maint	1	0	1	2	[0.9180552142213485, 2.3406406160399773]	['G' 'P' 'O' 'E']	['V' 'O' 'G' 'D']
96	0	2	68	10	long	maint	1	0	0	3	[2.026968133038421]	['E' 'V' 'O' 'G']	['V' 'O' 'D' 'P']
96	0	3	80	10	short	switch	2	0	0	2	[0.7431555664782503, 1.8791431146063733]	['O' 'E' 'O' 'P']	['D' 'P' 'G' 'V']
96	0	4	81	10	short	switch	0	2	1	3	[1.6398132219218482]	['O' 'D' 'E' 'O']	['G' 'V' 'P' 'D']
96	0	5	102	10	long	switch	1	1	0	3	[2.091234537560416]	['D' 'O' 'V' 'O']	['V' 'E' 'G' 'D']
96	0	6	22	10	long	maint	1	0	0	3	[0.907364626853445]	['E' 'O' 'V' 'G']	['D' 'P' 'G' 'O']
96	0	7	16	10	short	maint	0	2	0	4	[]	['O' 'P' 'O' 'E']	['E' 'D' 'V' 'P']
96	0	8	39	20	long	maint	0	0	2	2	[1.0814860326042437, 1.7565085606619153]	['V' 'D' 'G' 'E']	['O' 'G' 'O' 'D']
96	0	9	16	20	short	maint	1	1	0	3	[1.643868272302777]	['O' 'P' 'O' 'E']	['E' 'D' 'V' 'P']
96	0	10	67	20	long	maint	1	0	1	2	[0.9843696239862374, 2.4201441795690997]	['G' 'P' 'O' 'E']	['V' 'O' 'G' 'D']
96	0	11	151	20	long	switch	1	0	1	2	[0.9608994839026788, 2.1991644138608994]	['E' 'D' 'O' 'P']	['V' 'O' 'D' 'G']
96	0	12	46	10	short	maint	1	1	0	3	[2.0314327844679285]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
96	0	13	151	10	long	switch	1	0	0	3	[2.04888178913738]	['E' 'D' 'O' 'P']	['V' 'O' 'D' 'G']
96	0	14	93	10	short	switch	1	1	0	3	[2.163815843368559]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
96	0	15	39	10	long	maint	0	0	1	3	[1.4041287785696732]	['V' 'D' 'G' 'E']	['O' 'G' 'O' 'D']
96	0	16	68	20	long	maint	1	0	1	2	[0.9391906283280087, 2.0549848447612025]	['E' 'V' 'O' 'G']	['V' 'O' 'D' 'P']
96	0	17	31	20	long	maint	2	0	0	2	[0.9618006062095521, 1.968026542147948]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
96	0	18	81	20	short	switch	2	0	0	2	[0.9438191201769479, 2.1942901613828134]	['O' 'D' 'E' 'O']	['G' 'V' 'P' 'D']
96	0	19	102	20	long	switch	1	1	0	3	[0.8773408699926271]	['D' 'O' 'V' 'O']	['V' 'E' 'G' 'D']
96	0	20	140	20	long	switch	1	0	1	2	[0.7336528221512246, 2.0765708200212996]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
96	0	21	124	20	short	switch	2	0	0	2	[0.8921274678463176, 2.1020070451380355]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
96	0	22	22	20	long	maint	1	0	0	3	[0.936937822560826]	['E' 'O' 'V' 'G']	['D' 'P' 'G' 'O']
96	0	23	93	20	short	switch	1	1	0	3	[0.5367166379945933]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
96	0	24	80	20	short	switch	1	1	0	3	[0.4584009175063488]	['O' 'E' 'O' 'P']	['D' 'P' 'G' 'V']
96	0	25	140	10	long	switch	0	1	1	3	[2.109093143278447]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
96	0	26	124	10	short	switch	2	0	0	2	[0.900114688293602, 2.256590480871631]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
96	0	27	49	10	short	maint	0	1	1	3	[0.9319406897681657]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
96	0	28	46	20	short	maint	1	1	0	3	[1.0329073482428117]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
96	0	29	31	10	long	maint	2	0	0	2	[0.5544933235029084, 1.7714589989350373]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
96	0	30	159	20	long	switch	0	0	1	3	[2.4872368313262885]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
96	0	31	49	20	short	maint	1	0	1	2	[0.9272302777095112, 2.1910952732038993]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
96	1	0	130	10	short	switch	1	0	0	3	[2.2091177193413616]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
96	1	1	43	10	short	maint	1	0	1	2	[0.8557958548373885, 2.531555664782502]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
96	1	2	4	10	short	maint	1	0	1	2	[0.8736544605554193, 2.069238961251741]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
96	1	3	111	20	long	switch	2	0	0	2	[0.4377160645531253, 1.7219382321618744]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
96	1	4	33	10	long	maint	2	0	0	2	[0.5584254935692636, 1.8495289587941346]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
96	1	5	10	10	short	maint	1	1	0	3	[0.7758826902596874]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
96	1	6	82	10	short	switch	1	0	1	2	[1.3997460473498813, 2.429073482428115]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
96	1	7	143	20	long	switch	1	0	1	2	[1.0193085934299995, 2.6510362906529044]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
96	1	8	43	20	short	maint	1	0	0	3	[1.4161710493978865]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
96	1	9	147	20	long	switch	1	0	0	3	[2.039583845334644]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
96	1	10	82	20	short	switch	1	0	1	2	[0.8965511591709676, 2.1960514458917015]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
96	1	11	33	20	long	maint	2	0	0	2	[0.6427213893667569, 1.762202015237159]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
96	1	12	76	20	long	maint	2	0	0	2	[0.46188252641926764, 2.0728434504792332]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
96	1	13	48	20	short	maint	1	0	0	3	[1.9964528549193088]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
96	1	14	130	20	short	switch	1	0	0	3	[1.9852297861882526]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
96	1	15	118	20	long	switch	1	0	1	2	[0.8358892438764642, 2.1640616039977063]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
96	1	16	90	20	short	switch	1	0	0	3	[1.5780863439010404]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
96	1	17	10	20	short	maint	1	1	0	3	[0.521274678463177]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
96	1	18	111	10	long	switch	1	1	0	3	[1.72894241009257]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
96	1	19	90	10	short	switch	1	0	0	3	[1.59885311706398]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
96	1	20	48	10	short	maint	0	1	0	4	[]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
96	1	21	143	10	long	switch	1	0	1	2	[0.8685344474481855, 2.627607110674204]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
96	1	22	54	10	short	maint	1	0	0	3	[1.9729007946260344]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
96	1	23	34	10	long	maint	1	0	0	3	[1.585377242565741]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
96	1	24	34	20	long	maint	1	0	0	3	[1.5920127795527157]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
96	1	25	54	20	short	maint	1	0	0	3	[1.9962890144998773]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
96	1	26	76	10	long	maint	2	0	0	2	[0.7886212828704844, 2.0846809207831574]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
96	1	27	147	10	long	switch	1	0	0	3	[2.017834029655116]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
96	1	28	118	10	long	switch	1	0	0	3	[2.1462439583845336]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
96	1	29	134	10	short	switch	1	0	1	2	[1.0393790448103548, 2.301400835586139]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
96	1	30	134	20	short	switch	0	1	1	3	[0.9315310887195873]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
96	1	31	4	20	short	maint	1	0	1	2	[1.0388056033423445, 2.3247480953551243]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
96	2	0	114	20	long	switch	1	0	0	3	[2.0724338494306545]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
96	2	1	129	20	short	switch	1	1	0	3	[0.6651265667240107]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
96	2	2	127	20	short	switch	1	0	1	2	[0.978266568362415, 2.05944949619071]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
96	2	3	71	20	long	maint	1	0	1	2	[1.1275661505693457, 2.0855001228803145]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
96	2	4	42	20	short	maint	1	0	0	3	[0.9982960596379127]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
96	2	5	77	20	long	maint	1	1	1	2	[2.0787417055787665, 2.7964037027934796]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
96	2	6	99	20	short	switch	0	0	1	3	[2.0842713197345786]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
96	2	7	105	20	long	switch	2	0	0	2	[1.057032850004096, 2.255115917096748]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
96	2	8	95	20	short	switch	1	1	0	3	[1.8250348160891292]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
96	2	9	29	20	long	maint	2	0	0	2	[0.5603096583927256, 1.7395920373556155]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
96	2	10	42	10	short	maint	1	0	1	2	[0.9419759154583436, 2.0354468747439993]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
96	2	11	122	10	short	switch	2	0	0	2	[0.9598345211763744, 2.5036208732694356]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
96	2	12	73	20	long	maint	2	0	0	2	[0.7430326861636765, 2.2864094372081594]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
96	2	13	148	20	long	switch	0	1	1	3	[0.8816007208978456]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
96	2	14	23	20	long	maint	1	0	1	2	[0.9476693700335872, 2.1882280658638487]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
96	2	15	73	10	long	maint	2	0	0	2	[0.8181125583681497, 2.077226181699025]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
96	2	16	71	10	long	maint	1	0	1	2	[0.9727779143114605, 2.1116736298844927]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
96	2	17	0	20	short	maint	2	0	0	2	[0.5108708118292784, 2.182411730974031]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
96	2	18	23	10	long	maint	1	0	1	2	[0.957049234046039, 2.2794462193823217]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
96	2	19	114	10	long	switch	0	1	0	4	[]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
96	2	20	99	10	short	switch	0	0	1	3	[2.087261407389203]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
96	2	21	0	10	short	maint	1	1	0	3	[0.8246661751454085]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
96	2	22	127	10	short	switch	1	0	1	2	[0.9089620709429016, 2.3162283935446877]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
96	2	23	122	20	short	switch	2	0	0	2	[0.9149012861472925, 2.519021872695994]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
96	2	24	32	20	long	maint	1	0	1	2	[0.6027443270254773, 1.9411157532563283]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
96	2	25	29	10	long	maint	1	1	0	3	[1.6410420250675841]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
96	2	26	95	10	short	switch	1	1	0	3	[1.6468173998525435]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
96	2	27	77	10	long	maint	2	0	0	2	[0.6676660932251988, 2.4916195625460804]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
96	2	28	129	10	short	switch	1	1	0	3	[2.3302367494060787]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
96	2	29	148	10	long	switch	1	0	1	2	[0.8526009666584748, 2.409740312935201]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
96	2	30	32	10	long	maint	1	0	1	2	[0.5901286147292537, 2.1978536905054478]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
96	2	31	105	10	long	switch	2	0	0	2	[0.9499221758007703, 2.1898664700581634]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
96	3	0	112	20	long	switch	1	0	1	2	[1.041140329319243, 1.8160645531252562]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
96	3	1	27	20	long	maint	2	0	0	2	[0.9461128860489882, 2.072106168591792]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
96	3	2	145	20	long	switch	1	0	1	2	[0.7473334971737526, 2.413918243630704]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
96	3	3	63	20	long	maint	2	0	0	2	[0.8442451052674698, 2.402367494060785]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
96	3	4	11	20	short	maint	1	0	1	2	[0.5211517981486034, 1.9751945604980752]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
96	3	5	24	10	long	maint	2	0	0	2	[0.9758499221758008, 2.116302121733432]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
